Title, Summary, Date, Link, 
Mediobanca sails close to fair value on MREL senior debut,Mediobanca was greeted with €4bn of demand for its debut offering of non-preferred senior notes on Thursday extending a run of Italian bond deals in the euro market this week.,16 Jan 2020,https://www.globalcapital.com/article/b1jxr7h2080dsn/mediobanca-sails-close-to-fair-value-on-mrel-senior-debut
PFC extends to 10.25 year with new 144A bond,Power Finance Corp sold its third dollar transaction in six months raising $750m from a slightly longer-dated deal.,16 Jan 2020,https://www.globalcapital.com/article/b1jxqsp5dkt74l/pfc-extends-to-1025-year-with-new-144a-bond
BoCom puts more weight on dollars in new triple-trancher,China’s Bank of Communications came out with a $1.95bn-equivalent three-tranche deal on Thursday. It opted for a bigger dollar portion and a slimmer offshore renminbi (CNH) bond compared with its last outing.,16 Jan 2020,https://www.globalcapital.com/article/b1jxnlsjgq1lvz/bocom-puts-more-weight-on-dollars-in-new-triple-trancher
Paraguay nabs negative concession in red hot Lat Am,Latin America’s rising star Paraguay took advantage of low sovereign issuance from the region so far this year to tap existing 30 year bonds with a negative new issue concession according to debt capital markets bankers.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmxy1y5w1vl/paraguay-nabs-negative-concession-in-red-hot-lat-am
Brazil wakes up as Globo sets pricing after Klabin tap,Brazilian media group and broadcast TV company Globo Comunicação e Participações will likely price a new 10 year bond on Thursday after setting initial price thoughts on Wednesday.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmwn298ty2x/brazil-wakes-up-as-globo-sets-pricing-after-klabin-tap
Engie hits road Andina prices to extend Chilean rush,One pricing and one roadshow announcement on Wednesday ensured that Chile continues to lead the way this year in terms of Latin American bond issuance.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmytjdbscxy/engie-hits-road-andina-prices-to-extend-chilean-rush
Property companies build on bond momentum,Three Chinese real estate companies raised $850m between them from the dollar debt market on Wednesday.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmfrm4mp553/property-companies-build-on-bond-momentum
FHFA appoints new chair of common securitization platform,The Federal Housing Finance Agency on Wednesday announced the appointment of J. Christopher Giancarlo as chairman of Common Securitization Solutions which runs the technology behind the agency’s Uniform Mortgage Backed Security (UMBS) program.,15 Jan 2020,https://www.globalcapital.com/article/b1jxh05ggf3030/fhfa-appoints-new-chair-of-common-securitization-platform
Nouryon Fluidra continue repricing trend in leveraged loans,Dutch chemicals giant Nouryon is attempting an elephantine repricing of a €5.6bn loan. Nouryon is following Spanish Fluidra a pool manufacturer which announced a €300m repricing on Tuesday and UK-based data company Refinitiv which set a more favourable price for its €2.33bn loan last week.,15 Jan 2020,https://www.globalcapital.com/article/b1jxf23m80681p/nouryon-fluidra-continue-repricing-trend-in-leveraged-loans
Italy and Belgium books soar as records keep tumbling,Italy and Belgium were the latest eurozone sovereigns to build their largest ever order books for syndicated bonds on Wednesday with the former coming close to breaking the record demand from a eurozone issuer set by Spain on Tuesday.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdw8njz8jgj/italy-and-belgium-books-soar-as-records-keep-tumbling
Oxford taps 100 year debt at ‘incredible’ yield,The University of Oxford has reopened its sterling century bond as bankers away from the deal called the yield available at that maturity "incredible".,15 Jan 2020,https://www.globalcapital.com/article/b1jxdxqpvyfxg0/oxford-taps-100-year-debt-at-incredible-yield
Prime brokerage boosts TriOptima to record FX compression,TriOptima has hit record compression levels with its FX forwards service as the winds of regulatory change drove prime brokerage business its way.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdmb80t84yq/prime-brokerage-boosts-trioptima-to-record-fx-compression
Turkish ECM reopens at last with $145m Akbank trade,Turkey's primary equity capital markets opened for the first time since 2018 on Wednesday as an undisclosed group of shareholders set out to sell 1.9% of Akbank.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdqlkrdwtzp/turkish-ecm-reopens-at-last-with-$145m-akbank-trade
BCS Global Markets builds up investment banking with senior hire,Russian brokerage BCS Global Markets has appointed a senior banker from HSBC as head of capital markets and investment banking.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdlytrp1qdb/bcs-global-markets-builds-up-investment-banking-with-senior-hire
ADB opens Kauri market for 2020,Demand for the Asian Development Bank's new five year Kauri print — the first SSA deal in the market since August — soared on Wednesday leading to the deal being increased twice during pricing. With several frequent issuers also circling the market bankers expect more to follow.,15 Jan 2020,https://www.globalcapital.com/article/b1jxddqg93pct4/adb-opens-kauri-market-for-2020
Sinagpore’s ARA strikes deal to boost Venn Partners’ firepower,ARA Asset Management a Singapore-based asset manager focused on Reits has bought a majority stake in Venn Partners a secured asset specialist investing in UK and Netherlands assets in a deal which will boost the firm’s firepower in the mortgage and CRE debt markets.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdghgj6xbct/sinagpores-ara-strikes-deal-to-boost-venn-partners-firepower
CyrusOne brings spread in by 35bp during execution,Crossover credit CyrusOne a US real estate investment trust headed to the euro bond market for a seven year trade on Wednesday. It got chunky demand and tightened its spread by 35bp during execution.,15 Jan 2020,https://www.globalcapital.com/article/b1jxd9zvgt9yqk/cyrusone-brings-spread-in-by-35bp-during-execution
Laying it on FICC: trading helps Goldman and Bank of America,Fixed income currencies and commodities trading (FICC) has been the clear area of strength in US bank results so far when compared with the fourth quarter of 2018 particularly in rates and mortgages. Underwriting fees have also come in high but advisory earnings have suffered.,15 Jan 2020,https://www.globalcapital.com/article/b1jxcp3wp29stg/laying-it-on-ficc-trading-helps-goldman-and-bank-of-america
Demand high for SSA dollar threes and 10s,A pair of Asian SSA issuers joined a busy dollar market on Wednesday bringing three and 10 year deals. Demand for three year dollar paper is high with two more issuers set to join the fray on Thursday.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdnzl26t9rv/demand-high-for-ssa-dollar-threes-and-10s
UK PP agents to test US investors’ appetite for councils,UK private placement advisers and agents are keen to speak to North American investors about their appetite for debt from UK local governments seen by many as the next source of growth for PPs in Europe after the central government raised the rate at which it lends to them.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdsjhdw9z15/uk-pp-agents-to-test-us-investors-appetite-for-councils
Clarion Housing pays zero NIP for blowout sterling green bond,The UK's Clarion Housing Group a housing association got a rapturous reception from the sterling bond market on Wednesday which allowed it to increase its green bond and price it flat to its curve.,15 Jan 2020,https://www.globalcapital.com/article/b1jxd5y0d2j38q/clarion-housing-pays-zero-nip-for-blowout-sterling-green-bond
IDA readies sterling debut,The International Development Association has hired banks to lead its first sterling bond as it looks to make another step in its quest to develop a diversified funding programme.,15 Jan 2020,https://www.globalcapital.com/article/b1jxcflvybc5rt/ida-readies-sterling-debut
Investors swoop on Helaba and Bawag covered bonds as drought feared,Landesbank Hessen-Thueringen Girozentrale (Helaba) and Bawag enjoyed heavy demand for their covered bonds issued on Wednesday amid growing concern that January’s usual supply surge is about to come to an abrupt end.,15 Jan 2020,https://www.globalcapital.com/article/b1jxccy8dhxvgp/investors-swoop-on-helaba-and-bawag-covered-bonds-as-drought-feared
Commerz doubles up with euro sterling bail-inable senior,Commerzbank was able to attract "very high quality books" for its issue of non-preferred senior euro and sterling bonds on Wednesday.,15 Jan 2020,https://www.globalcapital.com/article/b1jxc6l5g7pr6j/commerz-doubles-up-with-euro-sterling-bailinable-senior
Bank duo taps into demand for senior as blackouts start to weigh on market,Demand for senior trades from Commerzbank and Raiffeisen Bank International this week reflected a softness in secondary performance as well as a slowdown in the primary market as European banks enter blackout season.,15 Jan 2020,https://www.globalcapital.com/article/b1jxc826jnx2s0/bank-duo-taps-into-demand-for-senior-as-blackouts-start-to-weigh-on-market
Höegh LNG docks in loan and bond markets,Norway's Höegh LNG which operates 10 floating liquefied natural gas import terminals has signed an $80m revolving credit facility and mandated banks for a Norwegian krone bond.,15 Jan 2020,https://www.globalcapital.com/article/b1jxc05xm4gdpf/h246egh-lng-docks-in-loan-and-bond-markets
Large US fund picks up big profit from NMC block,Capital Group one of the largest asset managers in the US bought 13.45m shares in NMC Health on January 8 according to a disclosure on the London Stock Exchange. They were worth about £160m. That was the day after a £375m block trade by Saeed Al Qebaisi and Khaleefa Al Muhairi two of the three controlling shareholders in the UAE health company which faced criticism from short-seller Muddy Waters of its balance sheet and financial statements in December.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbvnj40h32t/large-us-fund-picks-up-big-profit-from-nmc-block
UK’s PRA loosens tight conditions on risk transfer,The UK’s bank regulator once one of the world’s toughest has eased some of its conditions around the synthetic risk transfer market allowing the UK’s biggest lenders to sell balance sheet CLOs on similar terms to their European Central Bank-regulated peers.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbnqnbrc48f/uks-pra-loosens-tight-conditions-on-risk-transfer
NatWest provides subprime car finance facility for Provident's Moneybarn,Provident Financial Group the UK specialist lender has agreed a bilateral securitization facility with NatWest Markets to fund up to £100m of vehicle finance receivables from its Moneybarn subprime brand. The facility is expected to grow to £275m over the next 18 months.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbm53tzvkj0/natwest-provides-subprime-car-finance-facility-for-provident39s-moneybarn
